,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,201587,2008-09,00,1610612757,POR,20.0,7,3,131,18,42,0.429,4,11,0.364,6,10,0.6,9,11,20,10,5,9,6,19,46
1,201587,2009-10,00,1610612757,POR,21.0,7,6,83,9,17,0.529,2,4,0.5,7,8,0.875,3,7,10,6,4,2,5,17,27
2,201587,2010-11,00,1610612757,POR,22.0,7,7,159,27,52,0.519,10,23,0.435,2,4,0.5,5,17,22,12,7,2,14,18,66
3,201587,2011-12,00,1610612757,POR,23.0,2,1,47,10,17,0.588,3,7,0.429,2,2,1.0,3,6,9,5,1,3,2,6,25
4,201587,2012-13,00,1610612757,POR,24.0,7,7,202,37,89,0.416,13,38,0.342,15,17,0.882,10,19,29,16,10,4,15,7,102
5,201587,2013-14,00,1610612757,POR,25.0,4,4,128,18,34,0.529,8,16,0.5,6,7,0.857,2,32,34,12,2,1,8,6,50
6,201587,2014-15,00,1610612757,POR,26.0,6,6,154,16,39,0.41,5,20,0.25,6,7,0.857,7,25,32,22,3,1,16,9,43
7,201587,2015-16,00,1610612766,CHA,27.0,6,6,146,23,59,0.39,7,24,0.292,25,31,0.806,3,33,36,16,3,1,13,5,78
8,201587,2016-17,00,1610612766,CHA,28.0,5,5,133,19,49,0.388,8,21,0.381,8,10,0.8,2,17,19,13,5,3,10,6,54
9,201587,2017-18,00,1610612766,CHA,29.0,2,2,24,4,10,0.4,1,3,0.333,1,1,1.0,0,0,0,2,0,1,1,1,10
10,201587,2018-19,00,1610612766,CHA,30.0,5,5,113,15,33,0.455,5,14,0.357,7,10,0.7,1,27,28,20,3,1,10,9,42
11,201587,2019-20,00,1610612766,CHA,31.0,2,2,31,1,4,0.25,0,3,0.0,0,0,0.0,2,6,8,1,1,1,3,1,2
12,201587,2020-21,00,1610612746,LAC,32.0,3,3,61,5,14,0.357,3,9,0.333,3,4,0.75,3,6,9,3,4,1,1,7,16
13,201587,2021-22,00,1610612746,LAC,33.0,2,2,45,2,9,0.222,2,7,0.286,0,0,0.0,1,8,9,2,0,0,2,3,6
14,201587,2022-23,00,1610612746,LAC,34.0,3,1,45,4,11,0.364,3,9,0.333,0,0,0.0,1,9,10,3,2,2,5,2,11
15,201587,2023-24,00,1610612746,LAC,35.0,3,1,40,5,12,0.417,3,8,0.375,0,0,0.0,1,6,7,1,2,0,1,5,13
16,201587,2024-25,00,1610612746,LAC,36.0,4,1,49,1,7,0.143,0,4,0.0,0,0,0.0,6,5,11,5,2,3,2,2,2
