,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
0,203944,Julius,Randle,New York Knicks,All-NBA,2,2020-21,,,East,Award,Kia Motors,KIANT,
1,203944,Julius,Randle,New York Knicks,NBA Most Improved Player,,2020-21,,,East,Award,Kia Motors,KIMIP,
2,203944,Julius,Randle,New York Knicks,NBA Player of the Month,,2020-21,4/1/2021,,East,Award,Kia Motors,KIPMO,
3,203944,Julius,Randle,New York Knicks,NBA Player of the Week,,2020-21,,2021-04-12T00:00:00,East,Award,Kia Motors,KIPWK,
4,203944,Julius,Randle,New York Knicks,NBA Player of the Week,,2022-23,,2023-02-27T00:00:00,East,Award,Kia Motors,KIPWK,
5,203944,Julius,Randle,New York Knicks,All-NBA,3,2022-23,,,East,Award,Kia Motors,KIANT,
6,203944,Julius,Randle,New York Knicks,NBA Player of the Week,,2023-24,,2023-11-27T00:00:00,East,Award,Kia Motors,KIPWK,
7,203944,Julius,Randle,,NBA All-Star,,2020-21,,,,Award,All-Star,,
8,203944,Julius,Randle,,NBA All-Star,,2023-24,,,,Award,All-Star,,
9,203944,Julius,Randle,,NBA All-Star,,2022-23,,,,Award,All-Star,,
