,PLAYER_ID,LEAGUE_ID,ORGANIZATION_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1631216,00,0,34,34,1090,109,284,0.384,60,169,0.355,65,83,0.783,27,108,135,46,25,8,52,57,343
