,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
0,1628983,Shai,Gilgeous-Alexander,LA Clippers,All-Rookie Team,2,2018-19,,,West,Award,Kia Motors,KIART,
1,1628983,Shai,Gilgeous-Alexander,Oklahoma City Thunder,NBA Player of the Week,,2021-22,,2021-12-20T00:00:00,West,Award,Kia Motors,KIPWK,
2,1628983,Shai,Gilgeous-Alexander,Oklahoma City Thunder,NBA Player of the Week,,2022-23,,2023-02-06T00:00:00,West,Award,Kia Motors,KIPWK,
3,1628983,Shai,Gilgeous-Alexander,Oklahoma City Thunder,NBA Player of the Week,,2022-23,,2022-10-24T00:00:00,West,Award,Kia Motors,KIPWK,
4,1628983,Shai,Gilgeous-Alexander,Oklahoma City Thunder,All-NBA,1,2022-23,,,West,Award,Kia Motors,KIANT,
5,1628983,Shai,Gilgeous-Alexander,Oklahoma City Thunder,NBA Player of the Week,,2023-24,,2023-12-25T00:00:00,West,Award,Kia Motors,KIPWK,
6,1628983,Shai,Gilgeous-Alexander,Oklahoma City Thunder,All-NBA,1,2023-24,,,West,Award,Kia Motors,KIANT,
7,1628983,Shai,Gilgeous-Alexander,,NBA All-Star,,2022-23,,,,Award,All-Star,,
8,1628983,Shai,Gilgeous-Alexander,,NBA All-Star,,2023-24,,,,Award,All-Star,,
9,1628983,Shai,Gilgeous-Alexander,Oklahoma City Thunder,NBA Player of the Month,,2024-25,11/1/2024,,West,Award,Kia Motors,KIPMO,
10,1628983,Shai,Gilgeous-Alexander,Oklahoma City Thunder,NBA Player of the Month,,2023-24,12/1/2023,,West,Award,Kia Motors,KIPMO,
