,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
0,201950,Jrue,Holiday,New Orleans Pelicans,All-Defensive Team,1,2017-18,,,West,Award,Kia Motors,KIADT,
1,201950,Jrue,Holiday,New Orleans Pelicans,All-Defensive Team,2,2018-19,,,West,Award,Kia Motors,KIADT,
2,201950,Jrue,Holiday,Milwaukee Bucks,All-Defensive Team,1,2020-21,,,East,Award,Kia Motors,KIADT,
3,201950,Jrue,Holiday,Milwaukee Bucks,NBA Player of the Week,,2020-21,,2021-03-29T00:00:00,East,Award,Kia Motors,KIPWK,
4,201950,Jrue,Holiday,Milwaukee Bucks,All-Defensive Team,2,2021-22,,,East,Award,Kia Motors,KIADT,
5,201950,Jrue,Holiday,Milwaukee Bucks,NBA Player of the Week,,2022-23,,2023-01-16T00:00:00,East,Award,Kia Motors,KIPWK,
6,201950,Jrue,Holiday,Milwaukee Bucks,All-Defensive Team,1,2022-23,,,East,Award,Kia Motors,KIADT,
7,201950,Jrue,Holiday,USA,Olympic Gold Medal,,2020,,,,Award,Olympic,Gold,
8,201950,Jrue,Holiday,Boston Celtics,All-Defensive Team,2,2023-24,,,East,Award,Kia Motors,KIADT,
9,201950,Jrue,Holiday,,NBA All-Star,,2012-13,,,,Award,All-Star,,
10,201950,Jrue,Holiday,,NBA All-Star,,2022-23,,,,Award,All-Star,,
11,201950,Jrue,Holiday,Milwaukee Bucks,NBA Champion,,2020-21,,,,Award,Champion,,
12,201950,Jrue,Holiday,Boston Celtics,NBA Champion,,2023-24,,,,Award,Champion,,
13,201950,Jrue,Holiday,USA,Olympic Gold Medal,,2024,,,,Award,Olympic,Gold,
