,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,1641766,0022400123,OCT 30 2024,1610612753,Orlando,Magic,ORL,PTS,4,1,2024-10-30T00:00:00
1,1641766,0022401212,DEC 13 2024,1610612766,Charlotte,Hornets,CHA,REB,4,2,2024-12-13T00:00:00
2,1641766,0022401212,DEC 13 2024,1610612766,Charlotte,Hornets,CHA,OREB,3,3,2024-12-13T00:00:00
3,1641766,0022401212,DEC 13 2024,1610612766,Charlotte,Hornets,CHA,DREB,1,4,2024-12-13T00:00:00
4,1641766,0022400123,OCT 30 2024,1610612753,Orlando,Magic,ORL,AST,1,5,2024-10-30T00:00:00
5,1641766,0022401212,DEC 13 2024,1610612766,Charlotte,Hornets,CHA,STL,0,6,2024-12-13T00:00:00
6,1641766,0022400212,NOV 11 2024,1610612739,Cleveland,Cavaliers,CLE,STL,0,6,2024-11-11T00:00:00
7,1641766,0022400136,NOV 01 2024,1610612751,Brooklyn,Nets,BKN,STL,0,6,2024-11-01T00:00:00
8,1641766,0022400123,OCT 30 2024,1610612753,Orlando,Magic,ORL,STL,0,6,2024-10-30T00:00:00
9,1641766,0022401212,DEC 13 2024,1610612766,Charlotte,Hornets,CHA,BLK,0,7,2024-12-13T00:00:00
10,1641766,0022400212,NOV 11 2024,1610612739,Cleveland,Cavaliers,CLE,BLK,0,7,2024-11-11T00:00:00
11,1641766,0022400136,NOV 01 2024,1610612751,Brooklyn,Nets,BKN,BLK,0,7,2024-11-01T00:00:00
12,1641766,0022400123,OCT 30 2024,1610612753,Orlando,Magic,ORL,BLK,0,7,2024-10-30T00:00:00
13,1641766,0022400123,OCT 30 2024,1610612753,Orlando,Magic,ORL,FGM,2,8,2024-10-30T00:00:00
14,1641766,0022400123,OCT 30 2024,1610612753,Orlando,Magic,ORL,FGA,4,9,2024-10-30T00:00:00
15,1641766,0022401212,DEC 13 2024,1610612766,Charlotte,Hornets,CHA,FG3M,0,10,2024-12-13T00:00:00
16,1641766,0022400212,NOV 11 2024,1610612739,Cleveland,Cavaliers,CLE,FG3M,0,10,2024-11-11T00:00:00
17,1641766,0022400136,NOV 01 2024,1610612751,Brooklyn,Nets,BKN,FG3M,0,10,2024-11-01T00:00:00
18,1641766,0022400123,OCT 30 2024,1610612753,Orlando,Magic,ORL,FG3M,0,10,2024-10-30T00:00:00
19,1641766,0022401212,DEC 13 2024,1610612766,Charlotte,Hornets,CHA,FG3A,0,11,2024-12-13T00:00:00
20,1641766,0022400212,NOV 11 2024,1610612739,Cleveland,Cavaliers,CLE,FG3A,0,11,2024-11-11T00:00:00
21,1641766,0022400136,NOV 01 2024,1610612751,Brooklyn,Nets,BKN,FG3A,0,11,2024-11-01T00:00:00
22,1641766,0022400123,OCT 30 2024,1610612753,Orlando,Magic,ORL,FG3A,0,11,2024-10-30T00:00:00
23,1641766,0022401212,DEC 13 2024,1610612766,Charlotte,Hornets,CHA,FTM,0,12,2024-12-13T00:00:00
24,1641766,0022400212,NOV 11 2024,1610612739,Cleveland,Cavaliers,CLE,FTM,0,12,2024-11-11T00:00:00
25,1641766,0022400136,NOV 01 2024,1610612751,Brooklyn,Nets,BKN,FTM,0,12,2024-11-01T00:00:00
26,1641766,0022400123,OCT 30 2024,1610612753,Orlando,Magic,ORL,FTM,0,12,2024-10-30T00:00:00
27,1641766,0022401212,DEC 13 2024,1610612766,Charlotte,Hornets,CHA,FTA,0,13,2024-12-13T00:00:00
28,1641766,0022400212,NOV 11 2024,1610612739,Cleveland,Cavaliers,CLE,FTA,0,13,2024-11-11T00:00:00
29,1641766,0022400136,NOV 01 2024,1610612751,Brooklyn,Nets,BKN,FTA,0,13,2024-11-01T00:00:00
30,1641766,0022400123,OCT 30 2024,1610612753,Orlando,Magic,ORL,FTA,0,13,2024-10-30T00:00:00
