,PLAYER_ID,LEAGUE_ID,ORGANIZATION_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1629660,00,0,105,76,2776,363,835,0.435,166,424,0.392,119,151,0.788,29,288,317,384,127,4,145,203,1011
