,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,203458,2013-14,00,1610612756,PHX,NR,NR,NR,367,377,385,,349,416,,343,336,,215,339,325,431,412,203,339,381,366
1,203458,2014-15,00,1610612756,PHX,NR,NR,NR,184,223,251,,356,383,,210,202,,41,71,57,347,225,19,194,238,145
2,203458,2015-16,00,1610612756,PHX,NR,NR,NR,139,138,129,,355,356,,78,67,99.0,26,34,29,196,206,50,56,143,110
3,203458,2016-17,00,1610612756,PHX,NR,NR,NR,180,169,190,,351,356,,82,82,96.0,30,53,40,314,217,16,111,166,115
4,203458,2017-18,00,1610612756,PHX,NR,NR,NR,217,195,238,,418,443,,74,64,92.0,20,63,36,229,277,47,181,185,110
5,203458,2018-19,00,1610612737,ATL,NR,NR,NR,178,109,126,42.0,150,150,,103,79,114.0,37,102,65,239,267,35,122,115,121
6,203458,2019-20,00,1610612758,SAC,NR,NR,NR,253,202,238,,312,309,,196,158,,50,120,88,294,277,50,207,221,182
7,203458,2020-21,00,1610612764,WAS,NR,NR,NR,258,211,267,,376,382,,167,143,,77,165,128,305,307,25,196,224,193
8,203458,2021-22,00,1610612758,SAC,NR,NR,NR,352,334,356,,412,415,,298,275,,169,291,267,331,378,151,273,338,322
9,203458,2022-23,00,1610612758,SAC,NR,NR,NR,447,458,466,,492,493,,413,409,,317,405,391,436,448,298,395,457,424
10,203458,2023-24,00,1610612758,SAC,NR,NR,NR,372,383,409,,498,496,,355,334,,200,323,300,324,377,137,328,394,339
11,203458,2024-25,00,1610612758,SAC,NR,NR,NR,348,375,387,,425,406,,365,353,,210,313,302,292,366,109,374,387,331
