,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1630529,2020-21,00,2486,Alabama,22.0,33,33,900,129,289,0.446,20,57,0.351,92,129,0.713,82,135,217,108,57,37,93,94,370
1,1630529,2019-20,00,2486,Alabama,21.0,27,26,717,74,153,0.484,1,14,0.071,65,104,0.625,55,118,173,62,34,19,50,97,214
2,1630529,2018-19,00,2486,Alabama,20.0,34,29,719,79,187,0.422,6,21,0.286,52,105,0.495,38,81,119,67,32,20,67,94,216
3,1630529,2017-18,00,2486,Alabama,19.0,35,13,741,58,142,0.408,7,26,0.269,24,48,0.5,29,93,122,48,44,22,56,94,147
