,PLAYER_ID,LEAGUE_ID,ORGANIZATION_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1641816,00,0,140,73,2821,382,844,0.453,169,462,0.366,199,252,0.79,115,550,665,111,80,29,97,191,1132
