,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,202685,0022400443,DEC 30 2024,1610612752,New York,Knicks,NYK,PTS,22,1,2024-12-30T00:00:00
1,202685,0022400121,OCT 30 2024,1610612737,Atlanta,Hawks,ATL,PTS,22,1,2024-10-30T00:00:00
2,202685,0022400400,DEC 23 2024,1610612760,Oklahoma City,Thunder,OKC,REB,16,2,2024-12-23T00:00:00
3,202685,0022400512,JAN 08 2025,1610612755,Philadelphia,76ers,PHI,OREB,8,3,2025-01-08T00:00:00
4,202685,0022400400,DEC 23 2024,1610612760,Oklahoma City,Thunder,OKC,DREB,12,4,2024-12-23T00:00:00
5,202685,0022400155,NOV 04 2024,1610612744,Golden State,Warriors,GSW,AST,7,5,2024-11-04T00:00:00
6,202685,0022400456,JAN 01 2025,1610612741,Chicago,Bulls,CHI,STL,3,6,2025-01-01T00:00:00
7,202685,0022400412,DEC 26 2024,1610612766,Charlotte,Hornets,CHA,STL,3,6,2024-12-26T00:00:00
8,202685,0022400341,DEC 07 2024,1610612743,Denver,Nuggets,DEN,BLK,5,7,2024-12-07T00:00:00
9,202685,0022400443,DEC 30 2024,1610612752,New York,Knicks,NYK,FGM,10,8,2024-12-30T00:00:00
10,202685,0022400353,DEC 08 2024,1610612763,Memphis,Grizzlies,MEM,FGA,17,9,2024-12-08T00:00:00
11,202685,0022400512,JAN 08 2025,1610612755,Philadelphia,76ers,PHI,FG3M,1,10,2025-01-08T00:00:00
12,202685,0022400443,DEC 30 2024,1610612752,New York,Knicks,NYK,FG3M,1,10,2024-12-30T00:00:00
13,202685,0022400237,NOV 17 2024,1610612765,Detroit,Pistons,DET,FG3M,1,10,2024-11-17T00:00:00
14,202685,0022400121,OCT 30 2024,1610612737,Atlanta,Hawks,ATL,FG3M,1,10,2024-10-30T00:00:00
15,202685,0022400443,DEC 30 2024,1610612752,New York,Knicks,NYK,FG3A,2,11,2024-12-30T00:00:00
16,202685,0022400382,DEC 21 2024,1610612749,Milwaukee,Bucks,MIL,FG3A,2,11,2024-12-21T00:00:00
17,202685,0022401217,DEC 15 2024,1610612738,Boston,Celtics,BOS,FG3A,2,11,2024-12-15T00:00:00
18,202685,0022400302,NOV 30 2024,1610612749,Milwaukee,Bucks,MIL,FG3A,2,11,2024-11-30T00:00:00
19,202685,0022400121,OCT 30 2024,1610612737,Atlanta,Hawks,ATL,FTM,5,12,2024-10-30T00:00:00
20,202685,0022400121,OCT 30 2024,1610612737,Atlanta,Hawks,ATL,FTA,6,13,2024-10-30T00:00:00
