,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,1628964,0022400466,JAN 02 2025,1610612760,Oklahoma City,Thunder,OKC,PTS,12,1,2025-01-02T00:00:00
1,1628964,0022400515,JAN 08 2025,1610612743,Denver,Nuggets,DEN,REB,8,2,2025-01-08T00:00:00
2,1628964,0022400466,JAN 02 2025,1610612760,Oklahoma City,Thunder,OKC,REB,8,2,2025-01-02T00:00:00
3,1628964,0022400034,NOV 22 2024,1610612758,Sacramento,Kings,SAC,REB,8,2,2024-11-22T00:00:00
4,1628964,0022400243,NOV 17 2024,1610612762,Utah,Jazz,UTA,REB,8,2,2024-11-17T00:00:00
5,1628964,0022400243,NOV 17 2024,1610612762,Utah,Jazz,UTA,OREB,3,3,2024-11-17T00:00:00
6,1628964,0022400466,JAN 02 2025,1610612760,Oklahoma City,Thunder,OKC,DREB,7,4,2025-01-02T00:00:00
7,1628964,0022400034,NOV 22 2024,1610612758,Sacramento,Kings,SAC,DREB,7,4,2024-11-22T00:00:00
8,1628964,0022400368,DEC 19 2024,1610612742,Dallas,Mavericks,DAL,AST,2,5,2024-12-19T00:00:00
9,1628964,0022400291,NOV 27 2024,1610612764,Washington,Wizards,WAS,AST,2,5,2024-11-27T00:00:00
10,1628964,0022400034,NOV 22 2024,1610612758,Sacramento,Kings,SAC,AST,2,5,2024-11-22T00:00:00
11,1628964,0022400060,DEC 03 2024,1610612757,Portland,Trail Blazers,POR,STL,2,6,2024-12-03T00:00:00
12,1628964,0022400251,NOV 18 2024,1610612744,Golden State,Warriors,GSW,STL,2,6,2024-11-18T00:00:00
13,1628964,0022400399,DEC 23 2024,1610612763,Memphis,Grizzlies,MEM,BLK,3,7,2024-12-23T00:00:00
14,1628964,0022400060,DEC 03 2024,1610612757,Portland,Trail Blazers,POR,BLK,3,7,2024-12-03T00:00:00
15,1628964,0022400466,JAN 02 2025,1610612760,Oklahoma City,Thunder,OKC,FGM,5,8,2025-01-02T00:00:00
16,1628964,0022400243,NOV 17 2024,1610612762,Utah,Jazz,UTA,FGA,8,9,2024-11-17T00:00:00
17,1628964,0022400466,JAN 02 2025,1610612760,Oklahoma City,Thunder,OKC,FG3M,2,10,2025-01-02T00:00:00
18,1628964,0022400034,NOV 22 2024,1610612758,Sacramento,Kings,SAC,FG3A,5,11,2024-11-22T00:00:00
19,1628964,0022401226,DEC 16 2024,1610612762,Utah,Jazz,UTA,FTM,3,12,2024-12-16T00:00:00
20,1628964,0022401226,DEC 16 2024,1610612762,Utah,Jazz,UTA,FTA,4,13,2024-12-16T00:00:00
