,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1626167,2015-16,00,1610612754,IND,20.0,6,0,102,15,38,0.395,0,4,0.0,9,16,0.563,10,23,33,5,3,15,4,10,39
1,1626167,2016-17,00,1610612754,IND,21.0,4,4,98,21,43,0.488,1,4,0.25,5,8,0.625,7,20,27,5,1,9,1,10,48
2,1626167,2017-18,00,1610612754,IND,22.0,3,3,64,13,28,0.464,1,6,0.167,14,15,0.933,2,10,12,3,2,5,8,5,41
3,1626167,2018-19,00,1610612754,IND,23.0,3,3,68,9,26,0.346,0,2,0.0,5,7,0.714,1,16,17,4,1,6,5,13,23
4,1626167,2019-20,00,1610612754,IND,24.0,6,6,145,29,52,0.558,5,10,0.5,13,17,0.765,8,35,43,12,6,18,10,17,76
5,1626167,2020-21,00,1610612754,IND,25.0,1,1,27,4,7,0.571,2,4,0.5,4,7,0.571,0,6,6,1,0,3,3,4,14
6,1626167,2021-22,00,1610612754,IND,26.0,4,4,86,15,34,0.441,4,16,0.25,10,12,0.833,4,16,20,4,2,4,8,7,44
7,1626167,2022-23,00,1610612754,IND,27.0,4,4,80,11,26,0.423,1,8,0.125,17,18,0.944,7,14,21,10,0,8,6,11,40
8,1626167,2023-24,00,1610612754,IND,28.0,3,3,55,8,18,0.444,3,9,0.333,8,10,0.8,2,14,16,2,2,7,2,9,27
9,1626167,2024-25,00,1610612754,IND,28.0,3,3,58,17,30,0.567,4,12,0.333,4,5,0.8,1,13,14,6,2,2,4,8,42
