,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,203110,2012-13,00,1610612744,GSW,NR,NR,NR,256,301,277,,235,215,,258,273,,155,146,153,261,186,163,252,303,266
1,203110,2013-14,00,1610612744,GSW,NR,NR,NR,153,208,193,,149,141,,191,170,,104,68,68,121,29,34,158,199,135
2,203110,2014-15,00,1610612744,GSW,NR,NR,NR,31,88,86,67.0,48,38,80.0,108,92,115.0,68,11,20,43,16,21,59,87,25
3,203110,2015-16,00,1610612744,GSW,NR,NR,NR,11,63,76,32.0,71,85,27.0,39,31,106.0,54,5,8,7,17,16,7,49,7
4,203110,2016-17,00,1610612744,GSW,NR,NR,NR,41,134,115,,118,98,,81,78,98.0,76,18,23,9,2,11,21,121,28
5,203110,2017-18,00,1610612744,GSW,NR,NR,NR,56,141,140,,138,113,,99,103,65.0,101,20,31,8,30,21,21,136,31
6,203110,2018-19,00,1610612744,GSW,NR,NR,NR,91,223,224,,226,197,,223,213,,139,35,46,18,30,34,36,228,77
7,203110,2019-20,00,1610612744,GSW,NR,NR,NR,207,266,240,,243,217,,205,210,,289,102,138,48,78,97,91,261,174
8,203110,2020-21,00,1610612744,GSW,NR,NR,NR,53,213,207,,260,233,,179,189,,121,22,32,6,3,45,13,213,49
9,203110,2021-22,00,1610612744,GSW,NR,NR,NR,208,276,305,,343,341,,233,209,,187,78,100,44,93,59,54,283,151
10,203110,2022-23,00,1610612744,GSW,NR,NR,NR,52,166,191,,257,244,,198,184,,126,20,36,11,54,41,15,192,64
11,203110,2023-24,00,1610612744,GSW,NR,NR,NR,187,218,229,,232,246,,227,226,,101,59,72,51,124,68,59,230,132
12,203110,2024-25,00,1610612744,GSW,NR,NR,NR,97,191,176,,135,147,100.0,169,139,,109,51,58,26,69,24,38,184,100
