,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,201935,0022400291,NOV 27 2024,1610612764,Washington,Wizards,WAS,PTS,43,1,2024-11-27T00:00:00
1,201935,0022400150,NOV 02 2024,1610612760,Oklahoma City,Thunder,OKC,REB,13,2,2024-11-02T00:00:00
2,201935,0022400215,NOV 11 2024,1610612760,Oklahoma City,Thunder,OKC,OREB,3,3,2024-11-11T00:00:00
3,201935,0022400071,OCT 23 2024,1610612756,Phoenix,Suns,PHX,OREB,3,3,2024-10-23T00:00:00
4,201935,0022400150,NOV 02 2024,1610612760,Oklahoma City,Thunder,OKC,DREB,13,4,2024-11-02T00:00:00
5,201935,0022400251,NOV 18 2024,1610612744,Golden State,Warriors,GSW,AST,16,5,2024-11-18T00:00:00
6,201935,0022400087,OCT 26 2024,1610612743,Denver,Nuggets,DEN,AST,16,5,2024-10-26T00:00:00
7,201935,0022400044,NOV 29 2024,1610612750,Minnesota,Timberwolves,MIN,STL,5,6,2024-11-29T00:00:00
8,201935,0022400168,NOV 04 2024,1610612759,San Antonio,Spurs,SAS,BLK,3,7,2024-11-04T00:00:00
9,201935,0022400150,NOV 02 2024,1610612760,Oklahoma City,Thunder,OKC,BLK,3,7,2024-11-02T00:00:00
10,201935,0022400291,NOV 27 2024,1610612764,Washington,Wizards,WAS,FGM,13,8,2024-11-27T00:00:00
11,201935,0022400071,OCT 23 2024,1610612756,Phoenix,Suns,PHX,FGA,28,9,2024-10-23T00:00:00
12,201935,0022401226,DEC 16 2024,1610612762,Utah,Jazz,UTA,FG3M,7,10,2024-12-16T00:00:00
13,201935,0022400291,NOV 27 2024,1610612764,Washington,Wizards,WAS,FG3M,7,10,2024-11-27T00:00:00
14,201935,0022400314,DEC 01 2024,1610612743,Denver,Nuggets,DEN,FG3A,15,11,2024-12-01T00:00:00
15,201935,0022400314,DEC 01 2024,1610612743,Denver,Nuggets,DEN,FTM,13,12,2024-12-01T00:00:00
16,201935,0022401226,DEC 16 2024,1610612762,Utah,Jazz,UTA,FTA,14,13,2024-12-16T00:00:00
