,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,201935,0021801084,MAR 22 2019,1610612759,San Antonio,Spurs,SAS,PTS,61,1,2019-03-22T00:00:00
1,201935,0021800710,JAN 23 2019,1610612752,New York,Knicks,NYK,PTS,61,1,2019-01-23T00:00:00
2,201935,0021901304,AUG 12 2020,1610612754,Indiana,Pacers,IND,REB,17,2,2020-08-12T00:00:00
3,201935,0021500635,JAN 20 2016,1610612765,Detroit,Pistons,DET,REB,17,2,2016-01-20T00:00:00
4,201935,0021800710,JAN 23 2019,1610612752,New York,Knicks,NYK,OREB,6,3,2019-01-23T00:00:00
5,201935,0021901304,AUG 12 2020,1610612754,Indiana,Pacers,IND,DREB,16,4,2020-08-12T00:00:00
6,201935,0022200480,DEC 23 2022,1610612746,LA,Clippers,LAC,AST,21,5,2022-12-23T00:00:00
7,201935,0021501061,MAR 23 2016,1610612762,Utah,Jazz,UTA,STL,8,6,2016-03-23T00:00:00
8,201935,0022000375,FEB 09 2021,1610612765,Detroit,Pistons,DET,BLK,5,7,2021-02-09T00:00:00
9,201935,0021900356,DEC 11 2019,1610612739,Cleveland,Cavaliers,CLE,FGM,20,8,2019-12-11T00:00:00
10,201935,0021900179,NOV 16 2019,1610612750,Minnesota,Timberwolves,MIN,FGA,41,9,2019-11-16T00:00:00
11,201935,0021900371,DEC 13 2019,1610612753,Orlando,Magic,ORL,FG3M,10,10,2019-12-13T00:00:00
12,201935,0021900356,DEC 11 2019,1610612739,Cleveland,Cavaliers,CLE,FG3M,10,10,2019-12-11T00:00:00
13,201935,0021800565,JAN 03 2019,1610612744,Golden State,Warriors,GSW,FG3M,10,10,2019-01-03T00:00:00
14,201935,0021801138,MAR 30 2019,1610612758,Sacramento,Kings,SAC,FG3A,23,11,2019-03-30T00:00:00
15,201935,0021800565,JAN 03 2019,1610612744,Golden State,Warriors,GSW,FG3A,23,11,2019-01-03T00:00:00
16,201935,0021900303,DEC 03 2019,1610612759,San Antonio,Spurs,SAS,FTM,24,12,2019-12-03T00:00:00
17,201935,0021800544,DEC 31 2018,1610612763,Memphis,Grizzlies,MEM,FTA,27,13,2018-12-31T00:00:00
