,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,201935,2009-10,00,1610612760,OKC,20.0,6,0,120,12,31,0.387,6,16,0.375,16,19,0.842,1,14,15,11,6,1,3,14,46
1,201935,2010-11,00,1610612760,OKC,21.0,17,0,537,66,139,0.475,23,76,0.303,66,80,0.825,10,81,91,61,21,13,28,48,221
2,201935,2011-12,00,1610612760,OKC,22.0,20,0,630,93,214,0.435,32,78,0.41,108,126,0.857,13,89,102,68,31,2,42,67,326
3,201935,2012-13,00,1610612745,HOU,23.0,6,6,243,45,115,0.391,15,44,0.341,53,66,0.803,5,35,40,27,12,6,27,18,158
4,201935,2013-14,00,1610612745,HOU,24.0,6,6,263,50,133,0.376,16,54,0.296,45,50,0.9,5,23,28,35,12,1,21,21,161
5,201935,2014-15,00,1610612745,HOU,25.0,17,17,636,129,294,0.439,41,107,0.383,163,178,0.916,12,85,97,128,28,7,77,49,462
6,201935,2015-16,00,1610612745,HOU,26.0,5,5,193,41,100,0.41,13,42,0.31,38,45,0.844,7,19,26,38,12,1,26,13,133
7,201935,2016-17,00,1610612745,HOU,27.0,11,11,407,90,218,0.413,32,115,0.278,101,115,0.878,7,53,60,93,21,5,59,43,313
8,201935,2017-18,00,1610612745,HOU,28.0,17,17,621,158,385,0.41,52,174,0.299,118,133,0.887,14,75,89,116,38,11,65,46,486
9,201935,2018-19,00,1610612745,HOU,29.0,11,11,424,109,264,0.413,48,137,0.35,82,98,0.837,9,66,75,73,24,10,51,41,348
10,201935,2019-20,00,1610612745,HOU,30.0,12,12,448,109,228,0.478,39,117,0.333,98,116,0.845,12,55,67,92,18,10,45,43,355
11,201935,2020-21,00,1610612751,BKN,31.0,9,9,322,51,108,0.472,24,66,0.364,56,62,0.903,7,50,57,77,15,6,26,23,182
12,201935,2021-22,00,1610612755,PHI,32.0,12,12,479,64,158,0.405,28,76,0.368,67,75,0.893,11,57,68,103,9,8,50,29,223
13,201935,2022-23,00,1610612755,PHI,33.0,11,11,427,72,183,0.393,31,82,0.378,48,55,0.873,6,62,68,91,20,4,35,28,223
14,201935,2023-24,00,1610612746,LAC,34.0,6,6,242,40,89,0.449,18,47,0.383,29,32,0.906,3,24,27,48,6,6,14,13,127
