,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,203932,2014-15,00,1610612753,ORL,NR,NR,NR,314,313,324,,261,254,,281,281,,196,269,253,342,303,154,308,320,312
1,203932,2015-16,00,1610612753,ORL,NR,NR,NR,134,131,148,,183,170,,116,99,110.0,42,55,49,153,117,57,213,142,86
2,203932,2016-17,00,1610612753,ORL,NR,NR,NR,62,67,67,70.0,124,96,,77,70,97.0,60,81,72,123,98,83,140,74,83
3,203932,2017-18,00,1610612753,ORL,NR,NR,NR,117,76,57,102.0,79,60,121.0,76,66,90.0,81,47,55,153,114,76,107,66,89
4,203932,2018-19,00,1610612753,ORL,NR,NR,NR,15,51,46,75.0,73,70,90.0,63,57,91.0,43,30,31,53,119,50,40,52,48
5,203932,2019-20,00,1610612753,ORL,NR,NR,NR,50,75,68,96.0,143,118,143.0,76,55,107.0,43,26,27,64,114,77,85,81,53
6,203932,2020-21,00,1610612743,DEN,NR,NR,NR,160,154,153,,187,177,,130,98,,78,128,103,106,217,102,94,156,151
7,203932,2021-22,00,1610612743,DEN,NR,NR,NR,32,55,69,20.0,134,125,123.0,63,61,92.0,42,67,51,106,177,69,60,64,62
8,203932,2022-23,00,1610612743,DEN,NR,NR,NR,96,69,99,13.0,198,197,,67,43,122.0,26,80,53,104,121,51,122,83,66
9,203932,2023-24,00,1610612743,DEN,NR,NR,NR,55,78,114,18.0,258,238,,69,54,105.0,21,70,46,83,119,79,103,93,68
10,203932,2024-25,00,1610612743,DEN,NR,NR,NR,261,227,253,,234,259,,134,139,,125,243,212,206,338,345,241,225,226
