,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1631220,2021-22,00,3132,North Carolina State,22.0,32,32,1146,200,407,0.491,11,43,0.256,144,202,0.713,85,176,261,102,44,4,78,50,555
1,1631220,2020-21,00,3132,North Carolina State,21.0,24,8,418,50,103,0.485,5,20,0.25,19,33,0.576,27,56,83,19,16,7,29,26,124
