,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1641711,2023-24,00,1610612761,TOR,20.0,60,17,1268,189,445,0.425,88,241,0.365,44,51,0.863,27,105,132,68,34,2,50,87,510
1,1641711,2024-25,00,1610612761,TOR,21.0,33,33,1022,185,453,0.408,80,226,0.354,93,104,0.894,26,88,114,69,30,7,57,78,543
