,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,201942,2009-10,00,1610612761,TOR,20.0,8,8,207,25,61,0.41,3,11,0.273,30,39,0.769,5,14,19,6,4,1,9,16,83
1,201942,2010-11,00,1610612761,TOR,21.0,8,7,201,35,82,0.427,1,4,0.25,25,39,0.641,12,18,30,10,9,2,13,20,96
2,201942,2011-12,00,1610612761,TOR,22.0,2,2,71,9,23,0.391,2,5,0.4,10,14,0.714,4,9,13,3,1,1,5,6,30
3,201942,2012-13,00,1610612761,TOR,23.0,7,7,183,35,76,0.461,1,3,0.333,29,40,0.725,6,13,19,6,10,4,16,18,100
4,201942,2013-14,00,1610612761,TOR,24.0,7,7,164,38,70,0.543,3,14,0.214,28,34,0.824,1,21,22,10,7,0,14,8,107
5,201942,2014-15,00,1610612761,TOR,25.0,7,7,147,36,78,0.462,5,8,0.625,25,38,0.658,5,14,19,12,8,0,15,10,102
6,201942,2015-16,00,1610612761,TOR,26.0,6,6,148,17,59,0.288,0,9,0.0,23,27,0.852,5,16,21,18,4,0,10,16,57
7,201942,2016-17,00,1610612761,TOR,27.0,5,5,107,37,75,0.493,2,9,0.222,30,38,0.789,2,6,8,8,9,0,6,9,106
8,201942,2017-18,00,1610612761,TOR,28.0,4,4,99,18,34,0.529,2,10,0.2,8,13,0.615,0,10,10,19,5,2,6,3,46
9,201942,2018-19,00,1610612759,SAS,29.0,5,5,131,22,51,0.431,2,7,0.286,24,31,0.774,1,8,9,18,7,3,8,7,70
10,201942,2019-20,00,1610612759,SAS,30.0,6,6,145,25,52,0.481,3,5,0.6,20,24,0.833,4,20,24,18,2,1,10,7,73
11,201942,2020-21,00,1610612759,SAS,31.0,3,3,75,12,29,0.414,2,4,0.5,14,14,1.0,2,4,6,10,1,0,5,5,40
12,201942,2021-22,00,1610612741,CHI,32.0,4,4,117,26,61,0.426,3,8,0.375,12,14,0.857,2,16,18,10,1,2,9,7,67
13,201942,2022-23,00,1610612741,CHI,33.0,3,3,74,21,36,0.583,0,2,0.0,22,23,0.957,2,9,11,14,6,1,7,8,64
14,201942,2023-24,00,1610612741,CHI,34.0,4,4,100,16,40,0.4,4,10,0.4,16,17,0.941,1,4,5,10,7,1,6,5,52
15,201942,2024-25,00,1610612758,SAC,35.0,5,5,132,25,53,0.472,3,7,0.429,12,17,0.706,1,8,9,17,8,2,9,8,65
