,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
0,201942,DeMar,DeRozan,Toronto Raptors,All-NBA,3,2016-17,,,East,Award,Kia Motors,KIANT,
1,201942,DeMar,DeRozan,Toronto Raptors,All-NBA,2,2017-18,,,East,Award,Kia Motors,KIANT,
2,201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Month,,2014-15,4/1/2015,,East,Award,Kia Motors,KIPMO,
3,201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Month,,2015-16,1/1/2016,,East,Award,Kia Motors,KIPMO,
4,201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Month,,2017-18,1/1/2018,,East,Award,Kia Motors,KIPMO,
5,201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2015-16,,2015-12-14T00:00:00,East,Award,Kia Motors,KIPWK,
6,201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2016-17,,2016-11-14T00:00:00,East,Award,Kia Motors,KIPWK,
7,201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2016-17,,2016-12-19T00:00:00,East,Award,Kia Motors,KIPWK,
8,201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2016-17,,2017-01-16T00:00:00,East,Award,Kia Motors,KIPWK,
9,201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2016-17,,2017-03-27T00:00:00,East,Award,Kia Motors,KIPWK,
10,201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2017-18,,2017-11-13T00:00:00,East,Award,Kia Motors,KIPWK,
11,201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2017-18,,2017-12-18T00:00:00,East,Award,Kia Motors,KIPWK,
12,201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2017-18,,2018-01-01T00:00:00,East,Award,Kia Motors,KIPWK,
13,201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2017-18,,2018-02-26T00:00:00,East,Award,Kia Motors,KIPWK,
14,201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2017-18,,2018-03-05T00:00:00,East,Award,Kia Motors,KIPWK,
15,201942,DeMar,DeRozan,San Antonio Spurs,NBA Player of the Week,,2019-20,,2020-01-06T00:00:00,West,Award,Kia Motors,KIPWK,
16,201942,DeMar,DeRozan,Chicago Bulls,NBA Player of the Week,,2021-22,,2021-11-29T00:00:00,East,Award,Kia Motors,KIPWK,
17,201942,DeMar,DeRozan,Chicago Bulls,NBA Player of the Week,,2021-22,,2021-12-27T00:00:00,East,Award,Kia Motors,KIPWK,
18,201942,DeMar,DeRozan,Chicago Bulls,NBA Player of the Week,,2021-22,,2022-02-07T00:00:00,East,Award,Kia Motors,KIPWK,
19,201942,DeMar,DeRozan,Chicago Bulls,NBA Player of the Month,,2021-22,2/1/2022,,East,Award,Kia Motors,KIPMO,
20,201942,DeMar,DeRozan,Chicago Bulls,All-NBA,2,2021-22,,,East,Award,Kia Motors,KIANT,
21,201942,DeMar,DeRozan,Chicago Bulls,NBA Player of the Week,,2023-24,,2024-03-04T00:00:00,East,Award,Kia Motors,KIPWK,
22,201942,DeMar,DeRozan,USA,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,
23,201942,DeMar,DeRozan,,NBA All-Star,,2013-14,,,,Award,All-Star,,
24,201942,DeMar,DeRozan,,NBA All-Star,,2015-16,,,,Award,All-Star,,
25,201942,DeMar,DeRozan,,NBA All-Star,,2016-17,,,,Award,All-Star,,
26,201942,DeMar,DeRozan,,NBA All-Star,,2022-23,,,,Award,All-Star,,
27,201942,DeMar,DeRozan,,NBA All-Star,,2017-18,,,,Award,All-Star,,
28,201942,DeMar,DeRozan,,NBA All-Star,,2021-22,,,,Award,All-Star,,
