,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,203935,2014-15,00,1610612738,BOS,21.0,8,5,211,19,60,0.317,11,44,0.25,18,24,0.75,4,17,21,37,19,1,25,22,67
1,203935,2015-16,00,1610612738,BOS,22.0,5,5,121,15,32,0.469,4,15,0.267,10,11,0.909,5,8,13,22,5,0,8,11,44
2,203935,2016-17,00,1610612738,BOS,23.0,7,2,142,21,50,0.42,3,22,0.136,12,15,0.8,5,14,19,20,11,2,10,11,57
3,203935,2017-18,00,1610612738,BOS,24.0,4,1,72,16,28,0.571,7,12,0.583,2,3,0.667,3,12,15,8,6,1,4,7,41
4,203935,2018-19,00,1610612738,BOS,25.0,3,0,47,6,13,0.462,3,8,0.375,4,6,0.667,1,4,5,5,1,0,4,7,19
5,203935,2019-20,00,1610612738,BOS,26.0,5,2,99,15,32,0.469,5,17,0.294,2,2,1.0,1,8,9,15,5,3,9,8,37
6,203935,2020-21,00,1610612738,BOS,27.0,2,2,48,4,15,0.267,1,8,0.125,2,2,1.0,0,3,3,5,3,1,6,3,11
7,203935,2021-22,00,1610612738,BOS,28.0,2,2,51,4,13,0.308,1,5,0.2,4,4,1.0,2,3,5,9,0,0,4,5,13
8,203935,2022-23,00,1610612738,BOS,29.0,3,3,82,7,16,0.438,3,9,0.333,8,9,0.889,2,4,6,11,4,1,10,7,25
9,203935,2023-24,00,1610612763,MEM,30.0,1,1,24,4,8,0.5,1,4,0.25,2,2,1.0,0,1,1,6,1,0,2,1,11
10,203935,2024-25,00,1610612763,MEM,30.0,3,3,61,3,9,0.333,1,4,0.25,8,9,0.889,1,2,3,10,4,1,7,7,15
