,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1641729,2022-23,00,3346,Ohio State,19.0,33,21,806,197,409,0.482,60,148,0.405,83,100,0.83,42,135,177,38,18,13,67,82,537
