,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
0,1629027,Trae,Young,Atlanta Hawks,All-Rookie Team,1,2018-19,,,East,Award,Kia Motors,KIART,
1,1629027,Trae,Young,Atlanta Hawks,NBA Player of the Week,,2018-19,,2019-03-18T00:00:00,East,Award,Kia Motors,KIPWK,
2,1629027,Trae,Young,Atlanta Hawks,NBA Player of the Week,,2019-20,,2019-10-21T00:00:00,East,Award,Kia Motors,KIPWK,
3,1629027,Trae,Young,Atlanta Hawks,NBA Player of the Week,,2020-21,,2021-05-10T00:00:00,East,Award,Kia Motors,KIPWK,
4,1629027,Trae,Young,Atlanta Hawks,NBA Rookie of the Month,,2018-19,1/1/2019,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,
5,1629027,Trae,Young,Atlanta Hawks,NBA Rookie of the Month,,2018-19,11/1/2018,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,
6,1629027,Trae,Young,Atlanta Hawks,NBA Rookie of the Month,,2018-19,2/1/2019,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,
7,1629027,Trae,Young,Atlanta Hawks,NBA Rookie of the Month,,2018-19,3/1/2019,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,
8,1629027,Trae,Young,Atlanta Hawks,NBA Player of the Week,,2021-22,,2021-11-22T00:00:00,East,Award,Kia Motors,KIPWK,
9,1629027,Trae,Young,Atlanta Hawks,NBA Player of the Week,,2021-22,,2022-01-17T00:00:00,East,Award,Kia Motors,KIPWK,
10,1629027,Trae,Young,Atlanta Hawks,NBA Player of the Week,,2021-22,,2022-03-28T00:00:00,East,Award,Kia Motors,KIPWK,
11,1629027,Trae,Young,Atlanta Hawks,All-NBA,3,2021-22,,,East,Award,Kia Motors,KIANT,
12,1629027,Trae,Young,Atlanta Hawks,NBA Player of the Week,,2023-24,,2024-01-29T00:00:00,East,Award,Kia Motors,KIPWK,
13,1629027,Trae,Young,,NBA All-Star,,2019-20,,,,Award,All-Star,,
14,1629027,Trae,Young,,NBA All-Star,,2021-22,,,,Award,All-Star,,
15,1629027,Trae,Young,,NBA All-Star,,2023-24,,,,Award,All-Star,,
