,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1629603,2019-20,00,3670,Virginia,23.0,30,30,986,150,314,0.478,20,55,0.364,92,122,0.754,48,155,203,18,23,38,64,59,412
1,1629603,2018-19,00,3670,Virginia,22.0,38,22,829,121,220,0.55,5,17,0.294,35,50,0.7,56,112,168,12,17,63,34,81,282
2,1629603,2017-18,00,3670,Virginia,21.0,34,0,532,75,130,0.577,0,0,,32,41,0.78,31,70,101,5,15,16,26,74,182
3,1629603,2016-17,00,3670,Virginia,20.0,32,0,449,50,92,0.543,3,11,0.273,18,33,0.545,28,54,82,6,8,39,13,75,121
