,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1626179,2015-16,00,1610612738,BOS,22.0,5,0,93,17,35,0.486,8,14,0.571,7,11,0.636,1,10,11,14,7,0,5,6,49
1,1626179,2016-17,00,1610612738,BOS,23.0,7,1,120,27,50,0.54,9,15,0.6,4,6,0.667,3,12,15,16,6,0,4,10,67
2,1626179,2017-18,00,1610612738,BOS,24.0,4,1,81,14,31,0.452,4,9,0.444,10,13,0.769,2,14,16,12,5,1,3,3,42
3,1626179,2018-19,00,1610612738,BOS,25.0,4,2,86,19,44,0.432,3,14,0.214,6,7,0.857,0,13,13,6,5,0,2,6,47
4,1626179,2019-20,00,1610612766,CHA,26.0,4,4,98,24,49,0.49,7,15,0.467,6,6,1.0,0,16,16,20,5,1,6,4,61
5,1626179,2020-21,00,1610612766,CHA,27.0,4,4,98,21,42,0.5,12,22,0.545,14,18,0.778,2,16,18,11,5,0,2,5,68
6,1626179,2021-22,00,1610612766,CHA,28.0,2,2,45,9,18,0.5,6,12,0.5,8,10,0.8,0,1,1,9,1,1,3,3,32
7,1626179,2022-23,00,1610612766,CHA,29.0,5,5,136,26,59,0.441,9,27,0.333,18,21,0.857,3,14,17,17,5,2,8,10,79
8,1626179,2023-24,00,1610612766,CHA,30.0,4,4,103,24,46,0.522,6,18,0.333,5,6,0.833,6,10,16,18,7,2,6,6,59
9,1626179,2024-25,00,1610612748,MIA,30.0,4,4,79,13,38,0.342,2,15,0.133,1,2,0.5,5,10,15,13,2,4,5,3,29
