,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,1626179,2015-16,00,1610612738,BOS,NR,NR,NR,388,398,372,,312,307,,412,419,,295,388,368,323,401,419,369,403,406
1,1626179,2016-17,00,1610612738,BOS,NR,NR,NR,233,258,219,,160,155,,255,266,,209,182,193,144,176,270,264,259,253
2,1626179,2017-18,00,1610612738,BOS,NR,NR,NR,86,114,79,127.0,39,38,53.0,122,125,,128,80,91,72,53,203,175,103,99
3,1626179,2018-19,00,1610612738,BOS,NR,NR,NR,140,151,118,,76,75,86.0,201,206,,259,96,130,80,83,200,190,150,145
4,1626179,2019-20,00,1610612766,CHA,NR,NR,NR,21,46,34,111.0,20,27,17.0,63,76,17.0,156,115,126,53,71,271,45,48,68
5,1626179,2020-21,00,1610612766,CHA,NR,NR,NR,6,20,12,84.0,5,6,74.0,51,56,56.0,147,77,97,39,15,135,45,21,33
6,1626179,2021-22,00,1610612766,CHA,NR,NR,NR,22,26,26,72.0,12,13,68.0,81,96,34.0,157,100,114,40,23,151,107,26,36
7,1626179,2022-23,00,1610612766,CHA,NR,NR,NR,67,43,26,115.0,34,22,138.0,76,77,69.0,182,153,163,49,54,228,66,48,94
8,1626179,2023-24,00,1610612748,MIA,NR,NR,NR,96,65,53,110.0,56,51,108.0,74,85,21.0,256,144,173,46,94,202,100,64,90
9,1626179,2024-25,00,1610612748,MIA,NR,NR,NR,120,139,113,127.0,118,94,158.0,115,142,14.0,193,134,151,106,214,147,116,131,170
