,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,202331,2010-11,00,1610612754,IND,NR,NR,NR,110,124,115,,73,70,,103,113,,85,72,83,104,54,26,87,123,100
1,202331,2011-12,00,1610612754,IND,NR,NR,NR,35,50,41,,30,22,49.0,37,42,34.0,39,26,29,33,16,61,24,41,35
2,202331,2012-13,00,1610612754,IND,NR,NR,NR,3,7,6,51.0,5,3,48.0,2,2,48.0,30,6,9,7,6,24,1,4,6
3,202331,2013-14,00,1610612754,IND,NR,NR,NR,2,7,5,46.0,1,1,22.0,4,4,36.0,48,3,5,12,1,28,7,4,5
4,202331,2015-16,00,1610612754,IND,NR,NR,NR,49,30,31,25.0,25,31,16.0,12,15,3.0,61,42,44,28,20,44,19,22,30
5,202331,2016-17,00,1610612754,IND,NR,NR,NR,92,65,51,59.0,27,32,19.0,28,38,17.0,88,58,65,36,59,83,47,49,59
6,202331,2017-18,00,1610612760,OKC,NR,NR,NR,55,40,36,59.0,30,27,37.0,29,31,13.0,91,55,62,66,45,60,20,37,54
7,202331,2018-19,00,1610612760,OKC,NR,NR,NR,64,46,49,47.0,37,35,62.0,17,18,44.0,80,50,59,62,48,96,27,38,52
8,202331,2019-20,00,1610612746,LAC,NR,NR,NR,22,15,13,58.0,15,13,71.0,13,20,10.0,30,19,24,24,13,32,12,14,19
9,202331,2020-21,00,1610612746,LAC,NR,NR,NR,6,4,5,39.0,4,2,63.0,2,2,27.0,28,3,4,7,11,18,3,4,4
10,202331,2023-24,00,1610612746,LAC,NR,NR,NR,60,57,50,57.0,37,39,46.0,40,46,25.0,103,46,57,40,49,68,43,50,52
