,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,202331,2010-11,00,1610612754,IND,21.0,5,5,133,10,33,0.303,3,13,0.231,7,8,0.875,5,20,25,5,7,10,7,11,30
1,202331,2011-12,00,1610612754,IND,22.0,11,11,371,37,95,0.389,11,41,0.268,22,28,0.786,15,58,73,26,18,4,21,32,107
2,202331,2012-13,00,1610612754,IND,23.0,19,19,780,119,277,0.43,34,104,0.327,93,128,0.727,16,125,141,96,25,9,75,72,365
3,202331,2013-14,00,1610612754,IND,24.0,19,19,781,138,315,0.438,52,129,0.403,101,128,0.789,13,132,145,73,41,7,49,56,429
4,202331,2015-16,00,1610612754,IND,26.0,7,7,275,56,123,0.455,18,43,0.419,61,64,0.953,9,44,53,30,14,5,23,24,191
5,202331,2016-17,00,1610612754,IND,27.0,4,4,172,34,88,0.386,18,42,0.429,26,30,0.867,5,30,35,29,7,2,13,13,112
6,202331,2017-18,00,1610612760,OKC,28.0,6,6,251,49,120,0.408,19,52,0.365,31,36,0.861,4,32,36,16,8,4,24,17,148
7,202331,2018-19,00,1610612760,OKC,29.0,5,5,204,44,101,0.436,15,47,0.319,40,49,0.816,6,37,43,18,7,1,21,21,143
8,202331,2019-20,00,1610612746,LAC,30.0,13,13,479,88,221,0.398,37,111,0.333,50,55,0.909,14,65,79,49,19,7,40,49,263
9,202331,2020-21,00,1610612746,LAC,31.0,19,19,776,165,374,0.441,51,152,0.336,130,154,0.844,17,166,183,102,19,10,67,59,511
10,202331,2023-24,00,1610612746,LAC,34.0,6,6,222,39,95,0.411,18,49,0.367,21,25,0.84,3,38,41,29,7,3,14,22,117
