,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,202331,2010-11,00,1610612754,IND,21.0,7,0,182,18,65,0.277,10,33,0.303,3,7,0.429,5,32,37,9,7,1,12,17,49
1,202331,2011-12,00,1610612754,IND,22.0,2,2,57,10,23,0.435,2,5,0.4,9,13,0.692,7,9,16,0,4,1,7,3,31
2,202331,2012-13,00,1610612754,IND,23.0,7,7,196,34,92,0.37,7,25,0.28,28,33,0.848,9,37,46,14,15,4,24,22,103
3,202331,2013-14,00,1610612754,IND,24.0,7,7,190,47,93,0.505,11,28,0.393,21,26,0.808,9,24,33,19,9,2,20,23,126
4,202331,2015-16,00,1610612754,IND,26.0,7,7,171,41,95,0.432,16,41,0.39,33,44,0.75,8,36,44,11,8,3,13,12,131
5,202331,2016-17,00,1610612754,IND,27.0,4,4,106,17,47,0.362,8,23,0.348,10,12,0.833,2,17,19,7,9,1,6,14,52
6,202331,2017-18,00,1610612760,OKC,28.0,4,4,127,25,63,0.397,12,29,0.414,19,23,0.826,2,23,25,8,8,3,13,16,81
7,202331,2018-19,00,1610612760,OKC,29.0,3,3,70,20,47,0.426,8,19,0.421,23,27,0.852,5,10,15,6,7,2,4,7,71
8,202331,2019-20,00,1610612746,LAC,30.0,3,3,72,15,33,0.455,10,19,0.526,8,11,0.727,1,10,11,9,1,0,5,7,48
9,202331,2020-21,00,1610612746,LAC,31.0,3,3,57,11,25,0.44,4,10,0.4,9,11,0.818,0,4,4,10,2,0,6,7,35
10,202331,2021-22,00,1610612746,LAC,32.0,2,2,34,6,18,0.333,2,10,0.2,1,1,1.0,0,6,6,6,1,0,3,2,15
11,202331,2022-23,00,1610612746,LAC,33.0,3,3,56,8,23,0.348,4,16,0.25,8,8,1.0,1,17,18,10,10,1,7,3,28
12,202331,2023-24,00,1610612746,LAC,34.0,3,3,53,13,29,0.448,4,10,0.4,4,4,1.0,0,14,14,7,3,0,2,2,34
13,202331,2024-25,00,1610612755,PHI,34.0,2,2,39,11,20,0.55,5,10,0.5,4,6,0.667,1,7,8,3,2,0,3,5,31
