,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,203083,2015-16,00,1610616833,EST,22.0,1,0,18,8,11,0.727,0,1,0.0,0,0,0.0,5,8,13,0,2,0,1,1,16
1,203083,2017-18,00,1610616833,LBN,24.0,1,0,18,7,7,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,1,1,2,14
