,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1630554,2020-21,00,3331,Ohio,21.0,20,19,691,127,247,0.514,32,82,0.39,28,47,0.596,21,124,145,145,29,5,60,27,314
1,1630554,2019-20,00,3331,Ohio,20.0,32,32,1218,203,394,0.515,37,91,0.407,95,131,0.725,23,183,206,237,46,3,118,37,538
2,1630554,2018-19,00,3331,Ohio,19.0,30,22,886,72,166,0.434,10,48,0.208,26,34,0.765,21,86,107,103,25,3,37,31,180
