,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1626158,2015-16,00,1610612755,PHI,22.0,7,1,102,10,28,0.357,4,10,0.4,4,11,0.364,8,15,23,4,1,3,10,20,28
1,1626158,2016-17,00,1610612755,PHI,23.0,7,0,157,27,51,0.529,0,2,0.0,22,26,0.846,13,33,46,6,10,9,5,20,76
2,1626158,2017-18,00,1610612755,PHI,24.0,2,1,29,5,10,0.5,1,2,0.5,3,5,0.6,0,5,5,0,0,3,5,6,14
3,1626158,2018-19,00,1610612756,PHX,25.0,5,0,59,9,16,0.563,0,0,0.0,8,14,0.571,9,13,22,4,0,3,5,13,26
4,1626158,2019-20,00,1610612758,SAC,26.0,5,2,97,14,19,0.737,0,1,0.0,12,15,0.8,6,20,26,2,4,4,8,20,40
5,1626158,2020-21,00,1610612758,SAC,27.0,4,4,97,14,24,0.583,1,3,0.333,9,13,0.692,3,17,20,6,4,7,12,15,38
6,1626158,2021-22,00,1610612758,SAC,28.0,4,3,74,14,28,0.5,0,0,0.0,8,12,0.667,8,16,24,6,3,3,2,6,36
7,1626158,2022-23,00,1610612758,SAC,29.0,2,0,28,6,10,0.6,0,0,0.0,4,4,1.0,5,7,12,2,0,0,5,7,16
8,1626158,2023-24,00,1610612742,DAL,30.0,4,0,35,2,10,0.2,0,0,0.0,0,2,0.0,3,9,12,1,2,2,2,6,4
9,1626158,2024-25,00,1610612764,WAS,31.0,3,0,29,5,8,0.625,0,0,0.0,2,4,0.5,5,7,12,1,1,0,0,1,12
