,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,1626158,2015-16,00,1610612755,PHI,NR,NR,NR,320,296,314,,305,277,,254,244,,134,338,287,332,313,94,324,304,295
1,1626158,2016-17,00,1610612755,PHI,NR,NR,NR,245,169,218,,249,258,,204,192,,87,137,115,270,189,51,240,188,155
2,1626158,2017-18,00,1610612755,PHI,NR,NR,NR,312,274,293,,368,338,,299,284,,148,224,208,274,317,140,346,288,252
3,1626158,2018-19,00,1610612756,PHX,NR,NR,NR,245,181,250,,454,495,,119,109,90.0,52,147,108,294,189,27,240,188,143
4,1626158,2019-20,00,1610612758,SAC,NR,NR,NR,201,159,216,,463,503,,133,139,,30,110,78,324,163,40,226,182,125
5,1626158,2020-21,00,1610612758,SAC,NR,NR,NR,89,59,128,2.0,434,429,,72,81,65.0,23,26,23,182,176,8,137,75,39
6,1626158,2021-22,00,1610612758,SAC,NR,NR,NR,256,216,274,,456,488,,209,213,,71,134,113,325,355,81,215,236,179
7,1626158,2022-23,00,1610612758,SAC,NR,NR,NR,399,386,407,,397,446,,391,399,,284,380,362,454,465,298,405,396,383
8,1626158,2023-24,00,1610612764,WAS,NR,NR,NR,349,329,361,,467,496,,291,289,,118,278,244,391,377,219,339,343,306
9,1626158,2024-25,00,1610612764,WAS,NR,NR,NR,431,433,437,,433,458,,397,411,,364,400,391,460,465,317,443,440,422
