,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
0,1628389,Bam,Adebayo,Miami Heat,All-Defensive Team,2,2019-20,,,East,Award,Kia Motors,KIADT,
1,1628389,Bam,Adebayo,Miami Heat,All-Defensive Team,2,2020-21,,,East,Award,Kia Motors,KIADT,
2,1628389,Bam,Adebayo,Miami Heat,NBA Player of the Week,,2019-20,,2019-12-09T00:00:00,East,Award,Kia Motors,KIPWK,
3,1628389,Bam,Adebayo,Miami Heat,All-Defensive Team,2,2021-22,,,East,Award,Kia Motors,KIADT,
4,1628389,Bam,Adebayo,Miami Heat,All-Defensive Team,2,2022-23,,,East,Award,Kia Motors,KIADT,
5,1628389,Bam,Adebayo,Miami Heat,NBA Player of the Week,,2023-24,,2024-01-08T00:00:00,East,Award,Kia Motors,KIPWK,
6,1628389,Bam,Adebayo,USA,Olympic Gold Medal,,2020,,,,Award,Olympic,Gold,
7,1628389,Bam,Adebayo,Miami Heat,All-Defensive Team,1,2023-24,,,East,Award,Kia Motors,KIADT,
8,1628389,Bam,Adebayo,,NBA All-Star,,2019-20,,,,Award,All-Star,,
9,1628389,Bam,Adebayo,,NBA All-Star,,2022-23,,,,Award,All-Star,,
10,1628389,Bam,Adebayo,,NBA All-Star,,2023-24,,,,Award,All-Star,,
11,1628389,Bam,Adebayo,USA,Olympic Gold Medal,,2024,,,,Award,Olympic,Gold,
