,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1629646,2020-21,00,2846,Western Kentucky,20.0,28,28,851,194,329,0.59,18,59,0.305,88,116,0.759,92,233,325,19,11,87,62,67,494
1,1629646,2019-20,00,2846,Western Kentucky,19.0,10,10,281,57,107,0.533,2,12,0.167,37,47,0.787,28,64,92,13,8,16,23,27,153
2,1629646,2018-19,00,2846,Western Kentucky,18.0,34,34,1067,188,300,0.627,9,20,0.45,110,143,0.769,99,241,340,24,27,81,97,88,495
