,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,203952,2014-15,00,1610612750,MIN,20.0,4,3,112,16,39,0.41,3,5,0.6,12,19,0.632,8,7,15,6,6,3,2,7,47
1,203952,2015-16,00,1610612750,MIN,21.0,7,7,166,27,70,0.386,9,18,0.5,31,41,0.756,9,11,20,13,2,4,12,11,94
2,203952,2016-17,00,1610612750,MIN,22.0,4,4,113,20,53,0.377,1,5,0.2,28,34,0.824,4,8,12,2,2,4,1,9,69
3,203952,2017-18,00,1610612750,MIN,23.0,3,3,75,17,37,0.459,4,12,0.333,6,9,0.667,2,5,7,4,4,0,6,7,44
4,203952,2018-19,00,1610612750,MIN,24.0,4,4,101,12,33,0.364,2,7,0.286,7,13,0.538,5,7,12,1,1,3,10,10,33
5,203952,2019-20,00,1610612750,MIN,25.0,5,5,95,19,57,0.333,6,19,0.316,5,10,0.5,3,3,6,7,0,0,8,10,49
6,203952,2020-21,00,1610612744,GSW,26.0,3,3,76,14,35,0.4,6,18,0.333,5,8,0.625,2,3,5,8,3,6,9,12,39
7,203952,2021-22,00,1610612744,GSW,27.0,4,4,76,13,37,0.351,4,18,0.222,7,11,0.636,4,13,17,8,3,3,4,4,37
8,203952,2022-23,00,1610612744,GSW,28.0,4,4,79,13,35,0.371,6,17,0.353,5,9,0.556,2,9,11,6,5,0,1,14,37
9,203952,2023-24,00,1610612744,GSW,29.0,5,5,105,21,46,0.457,7,20,0.35,7,13,0.538,4,8,12,6,2,2,4,12,56
10,203952,2024-25,00,1610612744,GSW,29.0,2,2,43,7,19,0.368,2,9,0.222,8,9,0.889,2,1,3,4,2,2,3,4,24
