,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1642267,00,0,36,27,1080,124,299,0.415,56,161,0.348,22,28,0.786,12,138,150,145,27,8,60,95,326
