,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,1630217,0022301206,DEC 06 2023,1610612765,Detroit,Pistons,DET,PTS,49,1,2023-12-06T00:00:00
1,1630217,0022300332,DEC 15 2023,1610612745,Houston,Rockets,HOU,REB,13,2,2023-12-15T00:00:00
2,1630217,0022300332,DEC 15 2023,1610612745,Houston,Rockets,HOU,OREB,6,3,2023-12-15T00:00:00
3,1630217,0022200564,JAN 04 2023,1610612766,Charlotte,Hornets,CHA,DREB,11,4,2023-01-04T00:00:00
4,1630217,0022301055,MAR 27 2024,1610612747,Los Angeles,Lakers,LAL,AST,16,5,2024-03-27T00:00:00
5,1630217,0022101187,APR 05 2022,1610612762,Utah,Jazz,UTA,STL,5,6,2022-04-05T00:00:00
6,1630217,0022300007,NOV 03 2023,1610612757,Portland,Trail Blazers,POR,BLK,3,7,2023-11-03T00:00:00
7,1630217,0022301206,DEC 06 2023,1610612765,Detroit,Pistons,DET,FGM,19,8,2023-12-06T00:00:00
8,1630217,0022301206,DEC 06 2023,1610612765,Detroit,Pistons,DET,FGA,31,9,2023-12-06T00:00:00
9,1630217,0022200049,OCT 24 2022,1610612751,Brooklyn,Nets,BKN,FG3M,8,10,2022-10-24T00:00:00
10,1630217,0022300410,DEC 26 2023,1610612740,New Orleans,Pelicans,NOP,FG3A,14,11,2023-12-26T00:00:00
11,1630217,0022300393,DEC 23 2023,1610612737,Atlanta,Hawks,ATL,FG3A,14,11,2023-12-23T00:00:00
12,1630217,0022300213,NOV 19 2023,1610612738,Boston,Celtics,BOS,FG3A,14,11,2023-11-19T00:00:00
13,1630217,0022201133,MAR 28 2023,1610612753,Orlando,Magic,ORL,FTM,12,12,2023-03-28T00:00:00
14,1630217,0022201133,MAR 28 2023,1610612753,Orlando,Magic,ORL,FTA,14,13,2023-03-28T00:00:00
