,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1630169,2022-23,00,1610616834,LBN,23.0,1,0,14,7,9,0.778,4,6,0.667,0,0,0.0,0,1,1,3,0,0,0,0,18
1,1630169,2023-24,00,1610616833,EST,24.0,1,1,27,11,15,0.733,10,14,0.714,0,0,0.0,2,5,7,6,0,0,3,0,32
