,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,201143,00,0,5,0,60,14,21,0.667,1,3,0.333,2,3,0.667,4,18,22,8,2,2,1,4,31
