,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,203507,2013-14,00,1610612749,MIL,NR,NR,NR,139,222,206,,170,175,,118,100,112,117,96,101,124,117,44,100,195,175
1,203507,2014-15,00,1610612749,MIL,NR,NR,NR,23,59,81,25.0,302,265,,28,25,95,90,20,33,81,68,31,30,63,44
2,203507,2015-16,00,1610612749,MIL,NR,NR,NR,9,29,39,22.0,223,194,,23,21,101,67,14,25,29,40,16,17,30,18
3,203507,2016-17,00,1610612749,MIL,NR,NR,NR,4,13,23,18.0,181,153,,9,8,82,40,13,15,18,9,5,9,14,6
4,203507,2017-18,00,1610612749,MIL,NR,NR,NR,10,4,9,18.0,208,199,,4,2,72,27,9,10,28,21,13,8,5,5
5,203507,2018-19,00,1610612749,MIL,NR,NR,NR,47,4,21,11.0,204,152,,3,2,93,36,2,6,26,33,12,5,7,2
6,203507,2019-20,00,1610612749,MIL,NR,NR,NR,67,1,11,13.0,110,87,145.0,8,2,112,25,1,4,26,71,26,7,4,2
7,203507,2020-21,00,1610612749,MIL,NR,NR,NR,46,7,19,13.0,167,135,,5,1,101,50,8,11,21,40,18,8,6,2
8,203507,2021-22,00,1610612749,MIL,NR,NR,NR,57,5,11,11.0,172,147,,2,2,96,39,5,7,17,57,14,11,6,2
9,203507,2022-23,00,1610612749,MIL,NR,NR,NR,101,4,17,17.0,236,200,,7,1,119,40,5,9,36,132,51,6,5,7
10,203507,2023-24,00,1610612749,MIL,NR,NR,NR,26,1,13,7.0,268,251,,3,1,106,11,5,5,16,23,22,4,3,3
11,203507,2024-25,00,1610612749,MIL,NR,NR,NR,73,3,10,7.0,358,335,,8,1,114,42,7,12,29,159,17,9,6,6
