,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
36,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Finals Most Valuable Player,,2020-21,,,,Award,Kia Motors,KFMVP,
37,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,1,2021-22,,,East,Award,Kia Motors,KIANT,
38,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,1,2022-23,,,East,Award,Kia Motors,KIANT,
39,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2023-24,,2023-12-11T00:00:00,East,Award,Kia Motors,KIPWK,
40,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2023-24,,2024-01-22T00:00:00,East,Award,Kia Motors,KIPWK,
41,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA In-Season Tournament All-Tournament,1,2023-24,,,East,Award,Kia Motors,KIANT,
42,203507,Giannis,Antetokounmpo,Milwaukee Bucks,All-NBA,1,2023-24,,,East,Award,Kia Motors,KIANT,
43,203507,Giannis,Antetokounmpo,,NBA All-Star,,2016-17,,,,Award,All-Star,,
44,203507,Giannis,Antetokounmpo,,NBA All-Star,,2018-19,,,,Award,All-Star,,
45,203507,Giannis,Antetokounmpo,,NBA All-Star,,2019-20,,,,Award,All-Star,,
46,203507,Giannis,Antetokounmpo,,NBA All-Star,,2022-23,,,,Award,All-Star,,
47,203507,Giannis,Antetokounmpo,,NBA All-Star,,2023-24,,,,Award,All-Star,,
48,203507,Giannis,Antetokounmpo,,NBA All-Star,,2017-18,,,,Award,All-Star,,
49,203507,Giannis,Antetokounmpo,,NBA All-Star,,2020-21,,,,Award,All-Star,,
50,203507,Giannis,Antetokounmpo,,NBA All-Star,,2021-22,,,,Award,All-Star,,
51,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Champion,,2020-21,,,,Award,Champion,,
52,203507,Giannis,Antetokounmpo,Milwaukee Bucks,NBA Player of the Week,,2024-25,,2024-11-18T00:00:00,East,Award,Kia Motors,KIPWK,
