,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1630193,2019-20,00,2852,Kentucky,21.0,30,20,987,138,332,0.416,62,145,0.428,144,156,0.923,16,110,126,56,27,4,48,70,482
1,1630193,2018-19,00,2852,Kentucky,20.0,37,7,684,55,148,0.372,30,87,0.345,53,64,0.828,2,63,65,44,16,1,33,44,193
