,PLAYER_ID,LEAGUE_ID,ORGANIZATION_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,203114,00,0,87,72,2263,341,790,0.432,92,287,0.321,209,272,0.768,131,265,396,175,87,17,173,187,983
