,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,1626156,2015-16,00,1610612747,LAL,NR,NR,NR,74,69,51,113.0,33,29,72,103,104,97.0,185,136,152,51,43,252,22,60,118
1,1626156,2016-17,00,1610612747,LAL,NR,NR,NR,135,90,65,109.0,43,36,88,85,97,77.0,244,176,203,41,43,232,28,80,126
2,1626156,2017-18,00,1610612751,BKN,NR,NR,NR,240,145,124,,115,101,126,158,147,,244,216,223,64,222,215,52,146,201
3,1626156,2018-19,00,1610612751,BKN,NR,NR,NR,38,12,7,93.0,9,7,58,82,84,71.0,168,106,122,8,25,206,7,14,32
4,1626156,2019-20,00,1610612750,MIN,NR,NR,NR,157,62,48,106.0,27,24,83,70,69,60.0,335,192,223,40,130,244,41,58,106
5,1626156,2020-21,00,1610612750,MIN,NR,NR,NR,208,111,91,104.0,69,70,80,104,98,77.0,342,301,317,60,138,190,69,105,160
6,1626156,2021-22,00,1610612750,MIN,NR,NR,NR,80,69,50,101.0,31,22,117,48,53,55.0,313,172,204,12,90,176,40,57,74
7,1626156,2022-23,00,1610612747,LAL,NR,NR,NR,50,60,57,71.0,22,26,43,75,78,54.0,251,183,202,21,63,126,29,57,70
8,1626156,2023-24,00,1610612747,LAL,NR,NR,NR,33,48,41,91.0,10,21,20,85,89,53.0,292,150,184,14,70,122,46,42,54
9,1626156,2024-25,00,1610612751,BKN,NR,NR,NR,149,123,107,113.0,92,68,151,123,144,,352,201,241,47,124,266,90,117,145
