,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1628371,2016-17,00,2653,Florida State,19.0,32,32,839,130,256,0.508,31,89,0.348,92,118,0.78,56,195,251,37,37,49,48,70,383
